product_id,page_id,helpful,not_helpful,wc,novote,frachelp,verified,review_bottomline,review_rating,price,name,category,review_comments,1. Distributive,2. Procedural,3.Interactional ,4. betrayal,5.material harm,6. emotional harm,7.involvement,8.think/feel,Blames the firm for the failure or dissatisfaction,Claims that the firm is in control of the problem alleviation,Makes negative inferences about the firm’s motives,Negative personality traits,Consensus in complaints,Consistent in complaints,13. Customer value,14. Accomodative response,15. Revenge behaviors,16. Exit behaviour,17. Call to action,18. Common identity,Functionality disappointment,Aesthetic disappointment,Pensive,Impressed,Frustrated ,Disappointed,Angry,Sleepy,Tired,Happy,Good,Discontent,Determined,Afraid ,Anxious,Calm,Relaxed,Content,Depressed,1 Bored,2 Annoyed,3 Enraged,4 Excited,5 Melancholic,6 Satisfied,7 Distressed,8 Uncomfortable,9 Worried,10 Amused,11 Apathetic,12Peacefull,13 Contemplative,14 Embarassed,15 Sad,16 Hopeful,17 Pleased,Tone,Number of exclamation marks,Use of emoticons,Use of abbreviations,Use of caps lock
19772511,81899,0,0,3,1,0,1,Yes,5,19.95,The Gentlemen's Hawaiian Thong Sandals.,Home:Apparel:Sandals:,a must have,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
19795677,82712,1,0,33,0,1,1,,5,99.95,The 2' Fiber Optic Tabletop Poinsettia Bush.,Home:Home Living:Holiday &amp; Collectibles:,This poinsettia is the focal point of a somewhat dark alcove off my kitchen.  It warms the space and makes it special.  This product can be used in many places in your home.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19842404,82242,0,0,69,1,0,1,Yes,5,149.95,The Temperature Regulating Comforter (Full).,Home:Home Living:Bed &amp; Bath:,It really works.  I have a really hard time regulating my body temperature and usually have many sleepless nights kicking the covers off and then pulling them back on. This is harmful to both my sleep and my husband's.  Now WE BOTH ARE COMFORTABLE WITH THE BED TEMPERATURE ALL NIGHT.  It is a miracle. The blanket is soft and lightweight. No need to pile on layers of blankets anymore!,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
19919495,81395,3,0,8,0,1,1,Yes,5,759.95,The World's Best Prelit Noble Fir (7.5' Full).,Home:Holiday:Christmas Trees:,In my living room as a Christmas decoration,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20038766,81692,0,0,30,1,0,1,Yes,4,349.95,The World's Best Prelit Fraser Fir (4.5' Full L,Home:Holiday:Christmas Trees:,"The tips are very nice, it would be nice if the rest of the tree had the same feel.  More lights would be nice, nice job on shipping time :-)",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
20044138,81725,0,0,57,1,0,1,Yes,5,99.95,The Cordless Prelit Poinsettia Garland.,Home:Holiday:Holiday Greenery:,"We purchased this garland for our living room mantle.  We don't have outlets near the mantle so, I had been shopping for cordless one.  I was a little hesitant to order online, as often the pictures are not great representations of the actual product.  However, this was prettier than I expected and the cordless timer works perfectly.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20085980,83297,8,4,32,0,0.6666665077,1,Yes,5,199.95,The Precise Grind Coffee Mill.,Home:Home Living:Kitchen &amp; Entertaining:,"Once I engaged the settings I needed and wanted, which was very easy with a little experimentation, all I do is press its button.  Voila!  Super fresh coffee and no more measuring!",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
20086091,81635,1,0,36,0,1,1,Yes,5,79.95,The Cordless Hanging Holiday Poinsettia Basket.,Home:Holiday:Holiday Greenery:,"Although it's a little smaller than I had pictured it, it is lovely.  Minor adjustments made it come to life.  I particularly like the timer feature, never have to remember to turn it on..or off.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20184052,82863,0,0,11,1,0,1,Yes,5,1500,The World's Best Prelit Fraser Fir (9.5' Full L,Home:Holiday:Christmas Trees:,Simply the best life like tree that I have ever seen!,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
20197220,81622,0,0,62,1,0,0,Yes,5,19.95,The Travel Scale.,Home:Electronics:Portable Electronics:,"This scale is nice and compact so it tucks away rather than sitting on the floor.  I don't travel with it, but you could. I had an issue when I first got it where it was displaying kgs but reading ""lbs""  but removing and putting back in the batteries re-set it. It seems accurate to me and has a sleek look.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20252340,82380,0,0,60,1,0,1,Yes,5,389.95,The World's Best Prelit Douglas Fir (6.5' Slim,Home:Holiday:Christmas Trees:,Tree is perfect. First year we splurged and this is the one to do so with. The only cons  I have is that the ornament you put on top needs a separate cord to plug it in. Also there should be a light flasher (not for free of course ) but in accessories to this tree. Otherwise you wont be disappointed.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20356205,83156,3,0,101,0,1,1,Yes,5,59.95,The Origami Clock.,Home:Electronics:Clocks:,"This is probably NOT the clock you want at your bedside . . . half asleep, bleary-eyed . . . you'll never figure out what time it is. I have it in my office and love it there. Just a little practice and you can tell the time at a glance. I really enjoy seeing it as I work. I know that I want to move it to the living room so that others can see it, but right now I'm just being a little selfish with it.  It had come apart a bit in shipping . . . I wasn't expecting that and was on my knees searchin",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,1
20358069,82580,4,0,19,0,1,1,Yes,5,99.95,The Hot or Cold Back Pain Reliever.,Home:Personal Care:Pain Relief:,This is the first back pain relieving product that my husband has ever used and liked. Two thumbs up.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20370281,81822,1,0,43,0,1,1,Yes,4,99.95,The Mixed Bough Prelit Juniper Garland.,Home:Holiday:Holiday Greenery:,"the garland is on my balcony rail, you can see it from the street and enjoy in the comfort of your home no assembly necessary other than the batteries the dial is green on green hard to read as there is no contrast",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20441225,83165,1,0,5,0,1,1,Yes,5,699.95,The Scottish Cashmere Cardigan.,Home:Apparel:Shirts &amp; Sweaters:,An amazing and spectacular sweater!,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
20456245,81713,0,0,84,1,0,1,Yes,5,449.95,The World's Best Prelit Douglas Fir (6.5' Full,Home:Holiday:Christmas Trees:,"We purchased our Christmas tree from Hammacher Schlemmer on a Sunday evening, and the tree was at our doorstep by Noon on Tuesday! I have NEVER experienced this incredibly fast service before (no, we didn't pay for 2-day delivery), and we LOVE our tree!  It's beautiful!! Love the color.  Love how full it is!  It holds the decorations perfectly; just love it!!! :)  I highly recommend this provider to EVERYONE, and will definitely plan to order from them again!  Thank you! Hammacher Schlemmer!!!!!",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,1,1,1
20461207,80014,1,1,24,0,0.5,1,Yes,4,169.95,The 4' Bounce Pogo Stick.,Home:Toys &amp; Games:Ride On Toys:,Well designed. Quality materials utilized and the promise of longevity of use. Too early to tell how unit will stand the test of time.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20469076,82687,0,0,26,1,0,1,Yes,5,99.95,The Giant Sock Monkey.,Home:Toys &amp; Games:Classic Toys:,"Once that I FINALLY got this Item it was immediately obvious that it was well worth the wait. The colour was Vibrant, the Quality was impeccable.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
20528216,83192,0,0,54,1,0,1,Yes,5,199.95,The Video Boombox.,Home:Electronics:TV &amp; Video:,I use it when our other TVs are occupied by other family members and I want some alone time to listen to MY music or watch a special movie. I like that I can take it anywhere...indoors or outdoors. Works really well. I thought about ordering one for my grandson in high school.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
20533451,82853,0,0,22,1,0,1,Yes,5,49.95,The Complete Monty Python Annotated Episode Boo,Home:Sports &amp; Leisure:Books &amp; Movies:,Lots of info in this book. Things you didn't even know you wanted to know about the Pythons! Long live the insanity!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20689567,83313,0,0,21,1,0,1,Yes,5,39.95,The Novice To Expert Yo Yo Collection.,Home:Toys &amp; Games:Classic Toys:,"Don't know anything about how well these work yet, but grandson loves them and is looking forward to playing with them.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20719912,83250,0,0,19,1,0,1,Yes,5,79.95,The Learn To Play Acoustic Guitar DVDs.,Home:Sports &amp; Leisure:Art &amp; Music:,"A great introduction or refresher to guitar playing. If you already play, this DVD will help you play better.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20771745,82831,0,0,53,1,0,1,Yes,4,99.95,The Award Winning Rocket Playship.,Home:Toys &amp; Games:Award Winning Toys:,Very entertaining and keeps my son busy while I am busy. It allows him to exercise his creative imagination. This is one rocket playship my 4 year old will grow with and keep for a long time. Could not find a rocket playship at any other retailers. Did not take long to assemble.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
20868943,83296,0,0,88,1,0,1,Yes,5,269.95,The Remote Controlled Authentic WWII Battling T,Home:Toys &amp; Games:Remote Control Toys:,"As a student of WW2 history and armoured warfare, these 'toys' were anything but toys.  The detail, authenticity and remarkable controls and functions made me want to put them on a shelf under glass.  Although the price was a little steep, the quality and usability made me quickly forget.  Both my kids (ages 6 and 9) instantly figured out the controls and appear to armour prodigies in their own right!  Your description in the catalogue was the level of detail you would find a history book not a",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
20872216,82951,0,0,16,1,0,1,Yes,5,129.95,The Palm Size DVD Player.,Home:Electronics:TV &amp; Video:,I like to use this while waiting for a medical appt.  Takes my mind off things.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20895726,83457,0,1,9,0,0,1,Yes,5,224.95,The Major League Baseball Team Train Set.,Home:Toys &amp; Games:Classic Toys:,Arrived promptly. Well packaged. What the hit of Christmas.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20901907,83167,0,0,29,1,0,1,Yes,5,279.95,The Optimal Resonance Speakers.,Home:Electronics:Audio:,"We use the computer as sound for new iMac system and was easy to set up, look great next to the computer and the sound is a wonderful upgrade.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
20945828,82956,1,0,25,0,1,1,Yes,5,99.95,The Lady's Cashmere Sweater Shawl.,Home:Apparel:Coats &amp; Jackets:,* This is a present for my wife * We'll see if it fits when she gets it * It's a very nice shawl; hopefully she'll love it,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0
20946442,81915,1,0,12,0,1,1,Yes,5,79.95,The Ostrich Leather Wallet.,Home:Apparel:Wallets:,Love it...so soft and quality leather...have got lots of compliments.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21087284,81955,7,0,75,0,1,1,Yes,5,79.95,The Widest View Binoculars.,Home:Sports &amp; Leisure:Binoculars:,"We love these binoculars!  My wife and I got them for sports activities and we can both use them with no refocusing.  They offer a view of a wide part of any field and one can see all the players at once.  Close up or far away, the view is clear and crisp.  I have glasses and they are so easy to use without taking them off. this is a propduct I would highly recommend!",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
21088564,82987,0,0,14,1,0,1,Yes,5,49.95,The Cordless Prelit Shaped Garland (9').,Home:Holiday:Holiday Greenery:,"so nice to work with only one string, especially in the cold Canada winter.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21103948,82275,1,0,45,0,1,1,Yes,5,199.95,The Musical Illuminated Roller Coaster.,Home:Holiday:Seasonal Collectibles:,This is a jewel of a gift!  We bought it for a family member.  And he loves it! It plays all day long. Very well made. The roller coaster cars stay on track. The sound quality is lovely. And the lights are bright and festive!,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
21191939,83224,0,0,9,1,0,1,Yes,5,399.95,The Meteorologist's Complete Weather Station.,Home:Electronics:Safety &amp; Security:,We are very pleased with our new weather station.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21198388,83153,0,0,47,1,0,1,Yes,5,79.95,The Lady's Hooded Neckwarmer.,Home:Apparel:Accessories:,"We walk in the mornings in the small mountains close  to the house, but now it is chilly or down right cold. This hood is great for keeping my head and neck(front and back) warm. It is stylish enough to wear shopping as well.  LOVE IT!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1
21224335,75056,0,0,71,1,0,1,Yes,5,499.95,The New York Public Library Reading Table Lamp.,Home:Home Living:Lighting:,"We used this Library Lamp to replace a larger brass-based Steifel lamp.      We wanted a lamp that would focus light on our reading matter plus add ambience to the living room at the same time.  The brass shade does keep the light focused on the reading matter.  This library lamp is a perfect size for a downsized living room.    It is a high-quality piece, and we will purchase more.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
21229845,83593,1,0,5,0,1,1,Yes,5,149.95,The Thomas Kinkade Cuckoo Clock.,Home:Holiday:Thomas Kinkade:,Love everything about this clock!!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
21267945,83097,0,0,58,1,0,1,Yes,4,79.95,The Lizard Hide Wallet.,Home:Apparel:Wallets:,"The wallet is very beautiful and of quality contruction. However for anyone like me who keeps it in the back pocket of their trouser, the slimmest and the smaller in dimension to fit in and out conveniently and not look bulky when full is important and this wallet is simply too thick and large for my personal purpose.",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21269056,81252,1,0,13,0,1,1,Yes,5,79.95,The Hands Free Massager.,Home:Personal Care:Massage &amp; Relaxation:,I use it on my lower back and feel good after that use,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21315821,83441,0,0,8,1,0,1,Yes,5,49.95,"The 62"" Square Canopy Golf Umbrella.",Home:Apparel:Umbrellas:,sturdy; gel grip is very nice; great size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21337664,72578,1,0,6,0,1,1,Yes,5,149.95,The Wrist Strap Fish Finder.,Home:Apparel:Watches:,my Grandson liked it for gift,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21457473,82693,2,0,32,0,1,1,Yes,5,99.95,The Genuine Swiss Army Blanket Duffel.,Home:Travel:Luggage:,Holds everything I need for a day at school. Seems like a high price for a tote bag but the quality and workmanship from H&S products never ceases to amaze me.,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
21477254,79118,0,0,58,1,0,1,Yes,5,99.95,The Three Zone Heated Mattress Pad (Twin).,Home:Home Living:Bed &amp; Bath:,"I had this same heated mattress pad for a king bed and now have a split king.  I LOVE it.  I love that it has separate zones for the feet, back, and head/neck.  I love that it has a preheat feature and the option to turn off automatically.  So happy to find it in the twin size!",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
21524785,82682,0,2,65,0,0,1,Yes,4,279.95,The Golf Swing Recording Video Camera.,Home:Sports &amp; Leisure:Golf:,I bought this for the golfer in my family as a Christmas gift.  He is retired and now joins other retired friends every weekday morning as well as participating in several local tournaments.  He was very happy to have it and has read all about it but won't be able to golf until April.  It sounds like his fellow golfers will also be enjoying it!,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0
21625451,82917,0,0,78,1,0,1,Yes,5,49.95,The iPhone 5 Leather Case and Stand.,Home:Electronics:iPod &amp; iPhone Accessories:,"I needed a quality case that was   1.) A flip case, that would protect the front of the phone, 2.) Was not too thick, and 3.) Has a textured surface, i.e. wasn't too slippery, and 3.) Facilitated viewing the phone screen hands-free on a table or desktop  This case met all of my requirements. It would be nice of it could be all of the above and thinner as well, but you can't have everything. :-)",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
21693611,83124,0,0,7,1,0,1,Yes,5,69.95,The Genuine Handsewn Shearling Gloves.,Home:Apparel:Hats &amp; Gloves:,My hands don't even know it's winter!,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
21943722,83387,0,0,61,1,0,1,Yes,5,199.95,The Clutter Storing Accent Chair.,Home:Home Living:Furniture:,"This is a perfect boudoir chair--just the right size.  Its height is perfect for older people when they put on socks and shoes.  The storage compartment is actually quite large, and perfect for storing night clothes.  The seat is a bit too firm for long-term sitting, but perfect to use for getting dressed.  I gladly recommend this wonderful chair.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
21957988,82733,1,0,13,0,1,1,Yes,5,299.95,The Bomber Jacket Leather Wheeled Duffel.,Home:Travel:Luggage:,"Great bag, I was looking for something rugged and manly and its awesome.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
22054969,82665,2,0,32,0,1,1,Yes,5,74.95,The Gentleman's Watch Travel Case.,Home:Apparel:Watches:,"I purchased this as a gift for my brother,so he hasn't received it yet. When I got the package, I was impressed with the quality. It should perfectly suit his needs.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
22177893,83280,5,0,69,0,1,1,Yes,5,59.95,The Adjustable Foot Soothing Shoes (Women's).,Home:Apparel:Shoes:,"This is my second pair. First was a size 7, then I ordered the size 6 when the 7 wasn't available, hoping it would still fit and it did! The adjustable front and heel is the only shoe I can find to fit my bunion, without pain. Thank you for designing such a wonderful shoe. I hope you order more so I can buy more when I need them.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0
22258521,65567,2,2,18,0,0.5,1,Yes,4,129.95,The Multi-Layer Ambient Sound Generator.,Home:Personal Care:Sound Therapy:,"Use the sound machine at night. It has multiple choices for background noise, such as water and wildlife.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22278043,83752,0,0,16,1,0,1,Yes,2,99.95,The Four iPhone/iPad Charging Hub.,Home:Electronics:iPod &amp; iPhone Accessories:,I need the connections for the ipad  and iphone5. It didn't come with cables for iphone,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22508861,83191,2,0,60,0,1,1,Yes,4,19.95,The iPad Internet Chat Handset.,Home:Electronics:iPad Accessories:,"have bought similar keyboards for tablets, but none worked as well as this.  very easy to set up and you have the ability to regulate how straight or leaning back your tablet should be in the sleeve that holds it.  keyboard works beautifully, although you may have to get used to it..... well worth the money and a great gift.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
22534036,36515,0,0,3,1,0,1,Yes,5,49.95,Hammock Pillow for the Pawleys Island Rope Hamm,Home:Outdoor Living:Outdoor Furniture:,Perfect hammock accessory.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
